wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,ms_bfs_based_rpq,0.7,2,0.9588446250054403,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,tensor_based_rpq,0.7,2,3.6442919170003734,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,tensor_based_rpq,0.7,2,3.6709307079945575,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,tensor_based_rpq,0.7,2,3.7538758339942433,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,tensor_based_rpq,0.7,2,3.6603780000004917,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,ms_bfs_based_rpq,0.7,2,0.8272414170060074,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,ms_bfs_based_rpq,0.7,2,0.825386750002508,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,ms_bfs_based_rpq,0.7,2,0.8106798750013695,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,ms_bfs_based_rpq,0.7,2,0.8231300409970572,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,lil_matrix,tensor_based_rpq,0.7,2,3.7463713329998427,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,lil_matrix,tensor_based_rpq,0.7,2,3.631201875003171,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,lil_matrix,tensor_based_rpq,0.7,2,3.6552777500037337,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,lil_matrix,tensor_based_rpq,0.7,2,3.7484486250032205,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,lil_matrix,ms_bfs_based_rpq,0.7,2,0.8912954580009682,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,lil_matrix,ms_bfs_based_rpq,0.7,2,0.8890551660006167,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,lil_matrix,ms_bfs_based_rpq,0.7,2,0.8698402919981163,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,lil_matrix,ms_bfs_based_rpq,0.7,2,0.9476552909982274,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,coo_matrix,tensor_based_rpq,0.7,2,3.6135477909992915,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,coo_matrix,tensor_based_rpq,0.7,2,3.6446873750028317,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,coo_matrix,tensor_based_rpq,0.7,2,3.6602279580038157,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,coo_matrix,tensor_based_rpq,0.7,2,3.660062165996351,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,coo_matrix,ms_bfs_based_rpq,0.7,2,0.8989089169990621,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,coo_matrix,ms_bfs_based_rpq,0.7,2,0.8955685000037192,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,coo_matrix,ms_bfs_based_rpq,0.7,2,0.8853104590016301,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,coo_matrix,ms_bfs_based_rpq,0.7,2,0.9032430829975056,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csr_matrix,tensor_based_rpq,0.7,3,3.6502776249981252,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csr_matrix,tensor_based_rpq,0.7,3,3.635326666000765,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csr_matrix,tensor_based_rpq,0.7,3,3.653945083002327,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,tensor_based_rpq,0.7,3,3.6542443750004168,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csr_matrix,ms_bfs_based_rpq,0.7,3,1.0196995829974185,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csr_matrix,ms_bfs_based_rpq,0.7,3,0.9669207080005435,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csr_matrix,ms_bfs_based_rpq,0.7,3,0.9450619169947458,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,ms_bfs_based_rpq,0.7,3,0.9601233330031391,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,tensor_based_rpq,0.7,3,3.64334124999732,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,tensor_based_rpq,0.7,3,3.6508459169999696,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,tensor_based_rpq,0.7,3,3.68805833299848,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,tensor_based_rpq,0.7,3,3.658357790998707,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,ms_bfs_based_rpq,0.7,3,0.8288205420030863,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,ms_bfs_based_rpq,0.7,3,0.8259178329972201,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,ms_bfs_based_rpq,0.7,3,0.806778749996738,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,ms_bfs_based_rpq,0.7,3,0.8226678749997518,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,lil_matrix,tensor_based_rpq,0.7,3,3.727103958000953,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,lil_matrix,tensor_based_rpq,0.7,3,3.6448133750018314,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,lil_matrix,tensor_based_rpq,0.7,3,3.6660957080021035,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,lil_matrix,tensor_based_rpq,0.7,3,3.6405744590010727,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,lil_matrix,ms_bfs_based_rpq,0.7,3,0.9487985840023612,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,lil_matrix,ms_bfs_based_rpq,0.7,3,0.8827515840021078,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,lil_matrix,ms_bfs_based_rpq,0.7,3,0.8696507499989821,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,lil_matrix,ms_bfs_based_rpq,0.7,3,0.8812327090054168,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,coo_matrix,tensor_based_rpq,0.7,3,3.695978042000206,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,coo_matrix,tensor_based_rpq,0.7,3,3.628418000000238,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,coo_matrix,tensor_based_rpq,0.7,3,3.631423957995139,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,coo_matrix,tensor_based_rpq,0.7,3,3.72046879199479,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,coo_matrix,ms_bfs_based_rpq,0.7,3,0.8974309160039411,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,coo_matrix,ms_bfs_based_rpq,0.7,3,0.8971815000040806,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,coo_matrix,ms_bfs_based_rpq,0.7,3,0.8814334999988205,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,coo_matrix,ms_bfs_based_rpq,0.7,3,0.8940611669968348,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csr_matrix,tensor_based_rpq,0.7,4,3.6596244999964256,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csr_matrix,tensor_based_rpq,0.7,4,3.659236375002365,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csr_matrix,tensor_based_rpq,0.7,4,3.6421740419973503,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,tensor_based_rpq,0.7,4,3.6377644169988343,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csr_matrix,ms_bfs_based_rpq,0.7,4,0.9576369169953978,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csr_matrix,ms_bfs_based_rpq,0.7,4,0.9564204589987639,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csr_matrix,ms_bfs_based_rpq,0.7,4,1.003595582995331,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,ms_bfs_based_rpq,0.7,4,0.9619174580002436,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,tensor_based_rpq,0.7,4,3.659141374999308,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,tensor_based_rpq,0.7,4,3.6658868749946123,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,tensor_based_rpq,0.7,4,3.628562375000911,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,tensor_based_rpq,0.7,4,3.6493004580042907,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,ms_bfs_based_rpq,0.7,4,0.827507207999588,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,ms_bfs_based_rpq,0.7,4,0.825994749997335,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,ms_bfs_based_rpq,0.7,4,0.8111217920013587,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,ms_bfs_based_rpq,0.7,4,0.8213012500054901,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,lil_matrix,tensor_based_rpq,0.7,4,3.644717708004464,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,lil_matrix,tensor_based_rpq,0.7,4,3.731158290996973,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,lil_matrix,tensor_based_rpq,0.7,4,3.6832386659953045,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,lil_matrix,tensor_based_rpq,0.7,4,3.6546469159948174,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,lil_matrix,ms_bfs_based_rpq,0.7,4,0.8869315839983756,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,lil_matrix,ms_bfs_based_rpq,0.7,4,0.940543083997909,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,lil_matrix,ms_bfs_based_rpq,0.7,4,0.8674549999996088,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,lil_matrix,ms_bfs_based_rpq,0.7,4,0.8810017499999958,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,coo_matrix,tensor_based_rpq,0.7,4,3.6560451249970356,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,coo_matrix,tensor_based_rpq,0.7,4,3.636959791998379,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,coo_matrix,tensor_based_rpq,0.7,4,3.7010400829967693,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,coo_matrix,tensor_based_rpq,0.7,4,3.6350558330013882,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,coo_matrix,ms_bfs_based_rpq,0.7,4,0.8971667920050095,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,coo_matrix,ms_bfs_based_rpq,0.7,4,0.8937388749982347,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,coo_matrix,ms_bfs_based_rpq,0.7,4,0.8833247080037836,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,coo_matrix,ms_bfs_based_rpq,0.7,4,0.8961165419968893,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csr_matrix,tensor_based_rpq,0.7,5,3.6635723750005127,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csr_matrix,tensor_based_rpq,0.7,5,3.6392492079976364,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csr_matrix,tensor_based_rpq,0.7,5,3.653381916003127,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,tensor_based_rpq,0.7,5,3.6442170000009355,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csr_matrix,ms_bfs_based_rpq,0.7,5,0.9573343330048374,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csr_matrix,ms_bfs_based_rpq,0.7,5,0.9584290840066387,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csr_matrix,ms_bfs_based_rpq,0.7,5,0.9409145419995184,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,ms_bfs_based_rpq,0.7,5,0.9579345410020323,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,tensor_based_rpq,0.7,5,3.64782600000035,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,tensor_based_rpq,0.7,5,3.753724082998815,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,tensor_based_rpq,0.7,5,3.6607314580032835,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,tensor_based_rpq,0.7,5,3.651600833996781,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,ms_bfs_based_rpq,0.7,5,0.8199317499966128,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,ms_bfs_based_rpq,0.7,5,0.8173870829996304,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,ms_bfs_based_rpq,0.7,5,0.807876375001797,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,ms_bfs_based_rpq,0.7,5,0.8187117499983287,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,lil_matrix,tensor_based_rpq,0.7,5,3.6827788750015316,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,lil_matrix,tensor_based_rpq,0.7,5,3.733874207995541,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,lil_matrix,tensor_based_rpq,0.7,5,3.6458478749991627,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,lil_matrix,tensor_based_rpq,0.7,5,3.649876250005036,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,lil_matrix,ms_bfs_based_rpq,0.7,5,0.8853508750034962,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,lil_matrix,ms_bfs_based_rpq,0.7,5,0.9454430420009885,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,lil_matrix,ms_bfs_based_rpq,0.7,5,0.8693120000025374,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,lil_matrix,ms_bfs_based_rpq,0.7,5,0.8829459999979008,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,coo_matrix,tensor_based_rpq,0.7,5,3.611274709001009,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,coo_matrix,tensor_based_rpq,0.7,5,3.646862333000172,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,coo_matrix,tensor_based_rpq,0.7,5,3.6438866250027786,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,coo_matrix,tensor_based_rpq,0.7,5,3.640128499995626,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,coo_matrix,ms_bfs_based_rpq,0.7,5,0.8984839580007247,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,coo_matrix,ms_bfs_based_rpq,0.7,5,0.957929125004739,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,coo_matrix,ms_bfs_based_rpq,0.7,5,0.8856788749981206,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,coo_matrix,ms_bfs_based_rpq,0.7,5,0.8933576670024195,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csr_matrix,tensor_based_rpq,0.7,6,3.63097379199462,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csr_matrix,tensor_based_rpq,0.7,6,3.648731000001135,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csr_matrix,tensor_based_rpq,0.7,6,3.644762208001339,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,tensor_based_rpq,0.7,6,3.6319562080025207,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csr_matrix,ms_bfs_based_rpq,0.7,6,0.9573225830026786,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csr_matrix,ms_bfs_based_rpq,0.7,6,0.9614821249997476,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csr_matrix,ms_bfs_based_rpq,0.7,6,0.9416632079955889,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,ms_bfs_based_rpq,0.7,6,0.9522564580038306,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,tensor_based_rpq,0.7,6,3.6573698749998584,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,tensor_based_rpq,0.7,6,3.6728562919961405,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,tensor_based_rpq,0.7,6,3.6583558330021333,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,tensor_based_rpq,0.7,6,3.7341564590024063,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,ms_bfs_based_rpq,0.7,6,0.88734754199686,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,ms_bfs_based_rpq,0.7,6,0.8248086250023334,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,ms_bfs_based_rpq,0.7,6,0.8106226250019972,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,ms_bfs_based_rpq,0.7,6,0.8214797920009005,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,lil_matrix,tensor_based_rpq,0.7,6,3.670745249997708,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,lil_matrix,tensor_based_rpq,0.7,6,3.673556499998085,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,lil_matrix,tensor_based_rpq,0.7,6,3.6809739579985035,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,lil_matrix,tensor_based_rpq,0.7,6,3.687555415999668,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,lil_matrix,ms_bfs_based_rpq,0.7,6,0.8852127919963095,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,lil_matrix,ms_bfs_based_rpq,0.7,6,0.8858905839952058,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,lil_matrix,ms_bfs_based_rpq,0.7,6,0.9346819999991567,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,lil_matrix,ms_bfs_based_rpq,0.7,6,0.8814183749927906,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,coo_matrix,tensor_based_rpq,0.7,6,3.6422749170014868,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,coo_matrix,tensor_based_rpq,0.7,6,3.657006666995585,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,coo_matrix,tensor_based_rpq,0.7,6,3.6531666250011767,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,coo_matrix,tensor_based_rpq,0.7,6,3.645823457998631,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,coo_matrix,ms_bfs_based_rpq,0.7,6,0.8978097500003059,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,coo_matrix,ms_bfs_based_rpq,0.7,6,0.8964269159987452,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,coo_matrix,ms_bfs_based_rpq,0.7,6,0.8841124170066905,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,coo_matrix,ms_bfs_based_rpq,0.7,6,0.8949123749989667,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csr_matrix,tensor_based_rpq,0.7,7,3.688390707997314,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csr_matrix,tensor_based_rpq,0.7,7,3.655478291999316,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csr_matrix,tensor_based_rpq,0.7,7,3.7357942500020727,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,tensor_based_rpq,0.7,7,3.654691374998947,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csr_matrix,ms_bfs_based_rpq,0.7,7,0.9550917079977808,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csr_matrix,ms_bfs_based_rpq,0.7,7,0.9580365830042865,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csr_matrix,ms_bfs_based_rpq,0.7,7,0.941712332998577,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csr_matrix,ms_bfs_based_rpq,0.7,7,0.9611112499987939,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,tensor_based_rpq,0.7,7,3.6326166670041857,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,tensor_based_rpq,0.7,7,3.65472029200464,513
wine,((adjacentRegion | allValuesFrom)+ cardinality)* comment,csc_matrix,tensor_based_rpq,0.7,7,3.6594314169997233,513
wine,((cardinality+) | adjacentRegion) allValuesFrom comment*,csc_matrix,tensor_based_rpq,0.7,7,3.6383235000030254,513
wine,(adjacentRegion | allValuesFrom)* cardinality comment+,csc_matrix,ms_bfs_based_rpq,0.7,7,0.8248714590008603,513
wine,adjacentRegion (allValuesFrom | cardinality)* comment+,csc_matrix,ms_bfs_based_rpq,0.7,7,0.8234996659957687,513
